synthetic_record_id,ps,timestamp,zone_id,event_phase,source_id,measurement_value,quality_score,confidence,missingness_flag,anomaly_flag,latency_seconds,temperature_c,humidity_pct,source_method,verification_status,data_lineage
SEVA_SYN_003671,SEVAK AI,2025-02-08 05:45:00,30,post_event,87,124.124,0.8192,0.8567,False,False,4.7,23.93,45.86,public_feed,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003672,SEVAK AI,2025-02-08 06:00:00,99,normal,151,75.204,0.8377,0.9096,False,False,18.22,16.37,47.61,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003673,SEVAK AI,2025-02-08 06:15:00,56,post_event,467,106.503,0.854,0.9145,False,False,14.18,23.02,56.92,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003674,SEVAK AI,2025-02-08 06:30:00,70,normal,411,80.202,0.9531,1.0,False,False,24.03,34.92,74.78,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003675,SEVAK AI,2025-02-08 06:45:00,68,pre_event,374,86.885,0.8641,0.8828,False,False,13.99,28.7,70.37,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003676,SEVAK AI,2025-02-08 07:00:00,31,peak,460,48.644,0.9265,0.8398,False,False,2.43,36.16,66.79,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003677,SEVAK AI,2025-02-08 07:15:00,37,event,216,198.586,0.8721,0.9581,False,False,11.82,29.22,58.37,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003678,SEVAK AI,2025-02-08 07:30:00,5,post_event,492,60.545,1.0,0.7857,False,False,31.99,21.92,56.37,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003679,SEVAK AI,2025-02-08 07:45:00,89,event,71,228.228,0.7844,0.8812,False,False,25.85,29.32,78.97,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003680,SEVAK AI,2025-02-08 08:00:00,19,normal,473,96.991,0.8703,0.7576,False,False,62.62,22.07,58.62,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003681,SEVAK AI,2025-02-08 08:15:00,93,post_event,133,136.739,0.9393,0.811,False,False,16.47,22.29,79.53,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003682,SEVAK AI,2025-02-08 08:30:00,10,post_event,127,123.422,0.8198,0.6605,False,False,21.95,19.43,63.61,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003683,SEVAK AI,2025-02-08 08:45:00,25,peak,202,76.158,0.9663,0.8953,False,False,18.24,26.46,54.23,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003684,SEVAK AI,2025-02-08 09:00:00,35,normal,138,75.919,0.9074,0.7512,False,False,13.16,28.82,69.37,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003685,SEVAK AI,2025-02-08 09:15:00,84,normal,410,146.246,0.9733,0.8339,False,False,7.84,26.88,50.3,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003686,SEVAK AI,2025-02-08 09:30:00,65,normal,190,120.886,0.8911,1.0,False,False,10.03,20.69,45.56,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003687,SEVAK AI,2025-02-08 09:45:00,16,normal,132,122.911,1.0,0.8925,False,False,4.87,26.27,76.73,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003688,SEVAK AI,2025-02-08 10:00:00,86,event,232,252.502,1.0,0.7855,False,False,11.04,30.66,70.97,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003689,SEVAK AI,2025-02-08 10:15:00,60,normal,126,165.57,0.9657,0.8296,False,False,29.36,21.9,46.41,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003690,SEVAK AI,2025-02-08 10:30:00,78,event,210,247.447,0.8896,1.0,False,False,4.39,33.06,62.76,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003691,SEVAK AI,2025-02-08 10:45:00,14,peak,464,97.006,1.0,1.0,False,False,9.28,27.03,34.09,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003692,SEVAK AI,2025-02-08 11:00:00,58,peak,496,116.134,0.9078,0.7224,False,False,18.14,27.66,65.57,synthetic_augmentation,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003693,SEVAK AI,2025-02-08 11:15:00,19,normal,32,108.145,1.0,0.9053,False,False,13.78,35.15,69.52,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003694,SEVAK AI,2025-02-08 11:30:00,64,peak,221,98.757,0.897,0.7871,False,False,7.87,29.06,56.4,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003695,SEVAK AI,2025-02-08 11:45:00,70,peak,317,147.797,0.8784,0.8494,False,False,35.42,29.47,47.74,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003696,SEVAK AI,2025-02-08 12:00:00,33,normal,121,80.241,0.9147,0.8046,False,False,21.54,36.99,58.37,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003697,SEVAK AI,2025-02-08 12:15:00,66,post_event,448,96.137,0.9897,0.8658,False,False,3.96,21.72,72.3,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003698,SEVAK AI,2025-02-08 12:30:00,40,post_event,130,107.207,0.8992,1.0,False,False,19.73,28.61,65.05,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003699,SEVAK AI,2025-02-08 12:45:00,39,peak,9,109.792,0.8141,0.9504,False,False,17.6,22.31,86.83,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003700,SEVAK AI,2025-02-08 13:00:00,95,normal,188,45.42,0.9737,0.8712,False,False,10.95,31.09,56.8,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003701,SEVAK AI,2025-02-08 13:15:00,65,post_event,188,115.858,1.0,0.9331,False,False,12.46,28.9,57.96,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003702,SEVAK AI,2025-02-08 13:30:00,6,peak,85,100.569,0.927,0.9333,False,False,31.87,22.33,48.62,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003703,SEVAK AI,2025-02-08 13:45:00,7,normal,237,115.202,0.8484,0.9872,False,True,19.44,27.67,78.21,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003704,SEVAK AI,2025-02-08 14:00:00,2,normal,230,86.108,0.9598,0.8577,True,False,14.58,23.78,59.1,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003705,SEVAK AI,2025-02-08 14:15:00,19,normal,226,150.916,0.8045,0.9317,False,False,32.62,23.59,78.93,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003706,SEVAK AI,2025-02-08 14:30:00,88,peak,304,95.902,0.8949,0.7465,False,False,47.73,21.34,65.4,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003707,SEVAK AI,2025-02-08 14:45:00,80,event,85,173.11,0.9351,0.7185,False,False,19.62,35.29,67.81,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003708,SEVAK AI,2025-02-08 15:00:00,32,pre_event,283,130.483,0.9962,0.8289,False,False,41.49,27.7,29.7,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003709,SEVAK AI,2025-02-08 15:15:00,35,post_event,329,128.31,0.8982,0.7529,False,False,7.43,28.2,64.58,sensor,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003710,SEVAK AI,2025-02-08 15:30:00,28,normal,433,81.304,0.9088,0.9438,False,False,1.18,25.12,62.89,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003711,SEVAK AI,2025-02-08 15:45:00,78,normal,231,135.376,0.8263,0.8638,False,False,9.24,29.61,68.22,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003712,SEVAK AI,2025-02-08 16:00:00,58,peak,312,173.411,1.0,0.7956,False,False,27.88,27.53,68.36,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003713,SEVAK AI,2025-02-08 16:15:00,13,normal,305,95.426,0.9954,0.9418,False,False,5.83,20.98,48.27,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003714,SEVAK AI,2025-02-08 16:30:00,82,normal,138,96.339,0.8452,0.8397,False,False,17.24,22.39,41.41,sensor,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003715,SEVAK AI,2025-02-08 16:45:00,61,normal,470,127.373,0.8988,0.8505,False,False,15.37,26.58,61.09,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003716,SEVAK AI,2025-02-08 17:00:00,11,post_event,36,124.512,0.9331,0.9084,False,False,8.53,28.4,64.71,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003717,SEVAK AI,2025-02-08 17:15:00,47,normal,312,116.266,0.9119,0.8471,False,False,10.77,34.41,74.38,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003718,SEVAK AI,2025-02-08 17:30:00,47,event,447,216.492,0.8991,0.793,False,False,14.35,30.28,51.19,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003719,SEVAK AI,2025-02-08 17:45:00,48,pre_event,308,141.865,0.9446,1.0,False,False,12.23,36.29,80.44,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003720,SEVAK AI,2025-02-08 18:00:00,13,pre_event,430,74.791,0.9577,0.8269,False,False,24.12,28.41,70.53,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003721,SEVAK AI,2025-02-08 18:15:00,89,normal,222,146.405,0.8997,1.0,False,False,17.74,24.57,82.2,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003722,SEVAK AI,2025-02-08 18:30:00,48,post_event,284,111.57,0.9259,0.8179,False,False,32.55,28.63,36.11,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003723,SEVAK AI,2025-02-08 18:45:00,34,event,455,218.728,0.9157,0.7723,False,False,15.41,25.27,55.36,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003724,SEVAK AI,2025-02-08 19:00:00,10,event,385,179.397,1.0,0.7142,False,False,6.22,27.36,59.57,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003725,SEVAK AI,2025-02-08 19:15:00,8,peak,207,100.422,0.9456,1.0,False,False,11.84,30.29,63.19,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003726,SEVAK AI,2025-02-08 19:30:00,3,event,290,224.641,0.8098,0.8523,False,False,10.77,27.49,47.19,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003727,SEVAK AI,2025-02-08 19:45:00,24,event,434,228.794,0.8677,0.9413,False,False,9.14,31.74,77.37,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003728,SEVAK AI,2025-02-08 20:00:00,26,event,318,174.73,0.7686,0.8404,False,False,7.75,25.59,86.86,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003729,SEVAK AI,2025-02-08 20:15:00,59,normal,377,90.323,1.0,0.9248,False,False,41.37,18.46,71.22,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003730,SEVAK AI,2025-02-08 20:30:00,27,normal,239,118.267,1.0,0.8553,False,False,9.52,34.05,45.7,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003731,SEVAK AI,2025-02-08 20:45:00,17,peak,120,145.292,0.8997,0.9408,False,False,12.73,24.31,88.95,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003732,SEVAK AI,2025-02-08 21:00:00,88,normal,337,74.722,0.9052,0.8312,False,False,1.21,22.62,54.18,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003733,SEVAK AI,2025-02-08 21:15:00,80,post_event,383,117.912,0.8828,0.8955,False,False,3.41,40.21,66.83,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003734,SEVAK AI,2025-02-08 21:30:00,38,normal,55,88.92,0.8063,0.8338,False,False,19.96,28.64,61.95,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003735,SEVAK AI,2025-02-08 21:45:00,28,peak,474,162.271,0.8757,0.8607,False,False,18.96,28.73,57.17,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003736,SEVAK AI,2025-02-08 22:00:00,53,post_event,467,73.045,1.0,0.6472,False,False,29.04,23.35,53.54,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003737,SEVAK AI,2025-02-08 22:15:00,59,event,13,134.149,1.0,0.9301,False,False,40.64,29.29,34.95,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003738,SEVAK AI,2025-02-08 22:30:00,34,normal,412,90.96,0.9055,0.7303,True,False,10.19,30.16,66.57,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003739,SEVAK AI,2025-02-08 22:45:00,30,event,60,250.72,0.8952,0.9236,False,False,5.69,38.68,59.99,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003740,SEVAK AI,2025-02-08 23:00:00,72,normal,458,106.174,0.8999,1.0,False,False,3.01,24.12,70.06,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003741,SEVAK AI,2025-02-08 23:15:00,50,post_event,149,135.619,0.9577,0.8889,False,False,10.43,32.94,45.62,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003742,SEVAK AI,2025-02-08 23:30:00,75,normal,444,101.75,0.8637,0.8647,True,False,19.75,36.49,72.11,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003743,SEVAK AI,2025-02-08 23:45:00,99,normal,321,70.563,1.0,1.0,False,False,33.71,27.31,70.66,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003744,SEVAK AI,2025-02-09 00:00:00,71,normal,462,94.605,0.8156,0.7747,False,False,21.23,30.05,75.53,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003745,SEVAK AI,2025-02-09 00:15:00,97,event,413,234.658,0.9117,0.8043,False,False,48.88,23.4,45.08,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003746,SEVAK AI,2025-02-09 00:30:00,6,event,470,229.377,0.908,0.873,False,False,3.3,30.45,57.19,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003747,SEVAK AI,2025-02-09 00:45:00,16,normal,148,93.424,0.8944,0.9327,False,False,7.26,22.42,58.33,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003748,SEVAK AI,2025-02-09 01:00:00,10,pre_event,493,128.839,0.9498,0.9292,False,False,11.61,22.91,52.4,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003749,SEVAK AI,2025-02-09 01:15:00,93,normal,323,97.539,0.8304,0.7778,False,False,21.22,22.32,32.76,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003750,SEVAK AI,2025-02-09 01:30:00,41,normal,377,120.264,0.884,0.8964,False,False,40.52,22.44,62.15,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003751,SEVAK AI,2025-02-09 01:45:00,89,event,325,173.832,0.8409,1.0,False,False,20.33,26.5,47.47,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003752,SEVAK AI,2025-02-09 02:00:00,26,post_event,459,121.532,0.7895,0.8892,False,False,7.15,30.91,38.72,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003753,SEVAK AI,2025-02-09 02:15:00,89,pre_event,110,139.461,1.0,0.8342,False,True,17.9,21.93,42.05,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003754,SEVAK AI,2025-02-09 02:30:00,41,peak,57,55.897,0.9297,0.743,False,False,8.1,32.09,63.36,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003755,SEVAK AI,2025-02-09 02:45:00,56,normal,189,117.247,0.8577,0.9293,False,False,11.22,32.96,32.1,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003756,SEVAK AI,2025-02-09 03:00:00,4,event,352,341.957,0.8692,0.8935,False,False,33.11,29.32,70.78,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003757,SEVAK AI,2025-02-09 03:15:00,30,post_event,242,115.555,0.8961,0.9402,False,False,11.63,26.75,49.13,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003758,SEVAK AI,2025-02-09 03:30:00,5,event,171,209.207,0.9504,0.7965,False,False,18.39,25.82,75.89,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003759,SEVAK AI,2025-02-09 03:45:00,73,post_event,9,37.891,0.9828,1.0,False,False,14.81,28.55,89.12,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003760,SEVAK AI,2025-02-09 04:00:00,52,peak,109,99.493,0.9809,0.9576,False,False,19.89,22.82,81.1,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003761,SEVAK AI,2025-02-09 04:15:00,59,post_event,160,94.14,0.9257,1.0,False,False,13.12,25.46,73.29,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003762,SEVAK AI,2025-02-09 04:30:00,76,normal,260,108.409,0.8898,0.7276,True,False,6.1,37.17,40.98,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003763,SEVAK AI,2025-02-09 04:45:00,87,event,207,209.739,0.9328,0.9473,True,False,25.47,31.8,72.67,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003764,SEVAK AI,2025-02-09 05:00:00,72,normal,242,122.948,0.8718,0.9006,False,False,17.35,30.82,49.4,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003765,SEVAK AI,2025-02-09 05:15:00,39,event,95,179.283,0.7907,1.0,False,False,11.46,24.14,62.94,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003766,SEVAK AI,2025-02-09 05:30:00,56,normal,168,133.582,0.9659,0.8179,False,False,5.57,24.0,71.34,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003767,SEVAK AI,2025-02-09 05:45:00,79,event,350,279.248,0.9922,0.9737,False,False,5.9,33.94,64.71,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003768,SEVAK AI,2025-02-09 06:00:00,16,peak,415,108.805,0.9959,0.9825,False,False,20.62,24.93,61.71,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003769,SEVAK AI,2025-02-09 06:15:00,52,normal,13,118.652,1.0,0.8274,False,False,12.08,21.32,98.49,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003770,SEVAK AI,2025-02-09 06:30:00,39,normal,108,58.019,1.0,0.9227,False,False,7.65,20.13,41.54,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003771,SEVAK AI,2025-02-09 06:45:00,18,peak,409,33.844,0.9443,0.9637,False,False,26.08,31.28,65.19,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003772,SEVAK AI,2025-02-09 07:00:00,100,normal,390,95.053,0.9734,0.889,True,False,12.64,32.12,44.17,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003773,SEVAK AI,2025-02-09 07:15:00,25,normal,83,61.502,0.9685,0.7859,False,False,16.23,28.24,69.17,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003774,SEVAK AI,2025-02-09 07:30:00,23,normal,152,104.502,0.833,1.0,False,False,22.96,37.28,73.53,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003775,SEVAK AI,2025-02-09 07:45:00,70,normal,195,103.861,0.8745,0.9339,False,False,18.12,29.01,57.71,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003776,SEVAK AI,2025-02-09 08:00:00,75,normal,75,56.336,0.8323,0.762,False,False,35.87,30.57,82.51,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003777,SEVAK AI,2025-02-09 08:15:00,48,pre_event,207,118.182,1.0,0.8652,False,False,7.13,27.29,49.48,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003778,SEVAK AI,2025-02-09 08:30:00,6,normal,225,122.501,0.8843,0.9108,False,False,36.17,25.98,59.65,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003779,SEVAK AI,2025-02-09 08:45:00,81,normal,455,105.504,0.9566,0.9709,False,False,10.74,29.31,48.69,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003780,SEVAK AI,2025-02-09 09:00:00,76,peak,226,125.121,0.9319,0.9218,False,False,23.83,20.78,64.41,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003781,SEVAK AI,2025-02-09 09:15:00,45,pre_event,331,108.92,1.0,0.8397,False,False,2.19,22.24,77.51,public_feed,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003782,SEVAK AI,2025-02-09 09:30:00,85,event,182,309.753,1.0,0.7453,False,False,26.12,22.54,78.79,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003783,SEVAK AI,2025-02-09 09:45:00,86,normal,482,83.038,0.8702,0.9295,False,False,21.42,27.28,75.62,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003784,SEVAK AI,2025-02-09 10:00:00,7,post_event,460,139.447,0.9582,0.955,False,False,7.23,30.27,47.95,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003785,SEVAK AI,2025-02-09 10:15:00,49,pre_event,310,86.594,0.9812,0.7992,False,False,23.43,23.8,45.18,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003786,SEVAK AI,2025-02-09 10:30:00,89,peak,306,141.881,0.8802,0.694,False,False,1.44,19.66,55.85,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003787,SEVAK AI,2025-02-09 10:45:00,63,normal,9,119.316,1.0,0.6899,False,False,13.85,35.42,61.5,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003788,SEVAK AI,2025-02-09 11:00:00,9,pre_event,173,43.218,0.7999,0.9224,False,False,20.11,24.22,59.19,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003789,SEVAK AI,2025-02-09 11:15:00,7,normal,360,120.532,0.9356,1.0,False,False,2.19,36.89,46.83,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003790,SEVAK AI,2025-02-09 11:30:00,9,normal,356,99.654,0.9736,0.9316,False,False,10.23,31.4,37.16,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003791,SEVAK AI,2025-02-09 11:45:00,70,normal,453,103.301,0.9388,1.0,False,False,21.76,24.85,51.03,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003792,SEVAK AI,2025-02-09 12:00:00,10,normal,289,109.421,0.9038,0.874,False,False,7.49,36.19,75.94,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003793,SEVAK AI,2025-02-09 12:15:00,68,peak,166,95.628,0.976,0.9317,False,False,4.64,33.45,61.35,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003794,SEVAK AI,2025-02-09 12:30:00,12,normal,129,61.891,0.8898,0.8538,False,False,30.48,33.83,68.87,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003795,SEVAK AI,2025-02-09 12:45:00,55,normal,26,68.834,0.9858,0.8481,False,False,4.9,29.9,47.38,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003796,SEVAK AI,2025-02-09 13:00:00,41,normal,369,100.261,0.9252,0.9904,False,False,6.3,20.12,69.5,public_feed,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003797,SEVAK AI,2025-02-09 13:15:00,42,pre_event,496,119.171,0.9578,0.6554,True,False,12.66,33.46,52.01,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003798,SEVAK AI,2025-02-09 13:30:00,28,event,105,183.331,0.7866,0.8311,False,False,4.51,21.99,48.18,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003799,SEVAK AI,2025-02-09 13:45:00,47,normal,121,152.676,0.8002,0.8832,False,False,64.55,27.92,74.75,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003800,SEVAK AI,2025-02-09 14:00:00,20,peak,358,113.777,0.988,0.9067,False,False,3.9,24.79,72.7,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003801,SEVAK AI,2025-02-09 14:15:00,80,peak,493,87.967,0.979,0.9613,False,False,3.5,27.95,73.34,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003802,SEVAK AI,2025-02-09 14:30:00,22,normal,423,49.075,1.0,0.8626,False,True,9.98,23.9,56.64,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003803,SEVAK AI,2025-02-09 14:45:00,55,normal,441,88.174,0.8513,1.0,False,False,15.58,21.74,47.28,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003804,SEVAK AI,2025-02-09 15:00:00,79,peak,134,106.796,1.0,0.8891,False,False,19.33,30.07,60.27,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003805,SEVAK AI,2025-02-09 15:15:00,72,event,17,162.488,0.8005,0.8393,True,False,10.23,26.53,66.39,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
